held_out,train_dataset,family,acc.true,acc.pred,f1.true,f1.pred,auroc.true,auroc.pred,brier.true,brier.pred,meanconf.true,meanconf.pred,nll.true,nll.pred
yelp_polarity,yelp_polarity,sentiment,0.5605000257492065,0.6923884153366089,0.36435139179229736,0.6144125461578369,0.8867784738540649,0.8964370489120483,0.2279125601053238,0.19399996101856232,0.5854483842849731,0.5968392491340637,0.6477282047271729,0.5909170508384705
yelp_polarity,yelp_polarity,sentiment,0.47450000047683716,0.7052170634269714,0.3686244785785675,0.6372796893119812,0.8748084306716919,0.9140413403511047,0.25254249572753906,0.19836178421974182,0.6808443069458008,0.6755470633506775,0.6928346753120422,0.6179461479187012
yelp_polarity,yelp_polarity,sentiment,0.5814999938011169,0.7495250701904297,0.539653480052948,0.6877255439758301,0.9505283236503601,0.9287837743759155,0.21155473589897156,0.17683722078800201,0.6006046533584595,0.658804714679718,0.6113372445106506,0.5610383749008179
yelp_polarity,yelp_polarity,sentiment,0.46050000190734863,0.6997305154800415,0.3425924777984619,0.6162493228912354,0.8959869146347046,0.898077130317688,0.23723354935646057,0.1953611671924591,0.577052891254425,0.6040533185005188,0.6662774085998535,0.6101080179214478
yelp_polarity,yelp_polarity,sentiment,0.5569999814033508,0.6141622066497803,0.35877394676208496,0.5161141157150269,0.6082318425178528,0.823580801486969,0.24426940083503723,0.22790899872779846,0.557777464389801,0.5270732045173645,0.6816012263298035,0.6468044519424438
yelp_polarity,yelp_polarity,sentiment,0.6340000033378601,0.6597045660018921,0.6146654486656189,0.592812716960907,0.8666648268699646,0.8523897528648376,0.23286636173725128,0.2321229875087738,0.5369630455970764,0.5818849205970764,0.6586071848869324,0.6237871050834656
yelp_polarity,yelp_polarity,sentiment,0.8119999766349792,0.6781635880470276,0.8054120540618896,0.6060781478881836,0.8967770338058472,0.877800464630127,0.21627295017242432,0.21758843958377838,0.5459280610084534,0.6016848683357239,0.6251247525215149,0.6238189339637756
yelp_polarity,yelp_polarity,sentiment,0.6474999785423279,0.6775487065315247,0.5682199001312256,0.5997856855392456,0.8202457427978516,0.8582948446273804,0.22091791033744812,0.21766290068626404,0.569045901298523,0.5889283418655396,0.6336389183998108,0.6421846151351929
yelp_polarity,yelp_polarity,sentiment,0.8075000047683716,0.7199825048446655,0.807402491569519,0.6716936230659485,0.9256069660186768,0.870480477809906,0.22151833772659302,0.20526710152626038,0.5371869802474976,0.6150667667388916,0.6358766555786133,0.5996564626693726
yelp_polarity,yelp_polarity,sentiment,0.843500018119812,0.719183087348938,0.835803747177124,0.6547394394874573,0.9429407119750977,0.9028260111808777,0.1967541128396988,0.19736133515834808,0.5698056817054749,0.645325779914856,0.5848847031593323,0.5681844353675842
yelp_polarity,yelp_polarity,sentiment,0.5674999952316284,0.6851544976234436,0.38712790608406067,0.6037183403968811,0.8123180270195007,0.8700640797615051,0.2400798499584198,0.21044322848320007,0.5360372066497803,0.5393257737159729,0.673220157623291,0.5922070145606995
yelp_polarity,yelp_polarity,sentiment,0.7285000085830688,0.6606056094169617,0.7277206778526306,0.5788582563400269,0.7851114869117737,0.8536020517349243,0.23183703422546387,0.233099564909935,0.5338029265403748,0.5992255210876465,0.656618058681488,0.6192905306816101
yelp_polarity,yelp_polarity,sentiment,0.6184999942779541,0.647034227848053,0.5033572316169739,0.5710436105728149,0.8248435854911804,0.8359755277633667,0.23412121832370758,0.23125018179416656,0.5420851111412048,0.5400441288948059,0.6611887216567993,0.6629722714424133
yelp_polarity,yelp_polarity,sentiment,0.609499990940094,0.6706119179725647,0.5895435214042664,0.5934888124465942,0.7960070967674255,0.8657472729682922,0.2315717488527298,0.2164122462272644,0.5544094443321228,0.6045746207237244,0.6556237936019897,0.6446383595466614
yelp_polarity,yelp_polarity,sentiment,0.8784999847412109,0.6952477693557739,0.8763949871063232,0.6256758570671082,0.9486064314842224,0.8909975290298462,0.20928367972373962,0.20259585976600647,0.5487883687019348,0.6073587536811829,0.6110723614692688,0.6271235346794128
yelp_polarity,yelp_polarity,sentiment,0.8029999732971191,0.756479799747467,0.7867559194564819,0.6909125447273254,0.9443897008895874,0.9132998585700989,0.20281752943992615,0.1750318706035614,0.5653020739555359,0.5628653764724731,0.5973700284957886,0.5198826789855957
yelp_polarity,yelp_polarity,sentiment,0.8709999918937683,0.8807671666145325,0.8709871172904968,0.8732240200042725,0.9679608941078186,0.9706301689147949,0.10635001212358475,0.08749199658632278,0.9548476338386536,0.9051789045333862,0.4343777596950531,0.2881549000740051
yelp_polarity,yelp_polarity,sentiment,0.8980000019073486,0.8684220314025879,0.8951453566551208,0.8528831601142883,0.9663745164871216,0.9695712327957153,0.07497042417526245,0.09240441769361496,0.8765657544136047,0.8760485053062439,0.25130411982536316,0.3089901804924011
yelp_polarity,yelp_polarity,sentiment,0.8949999809265137,0.87015300989151,0.8919129371643066,0.8610856533050537,0.9649133682250977,0.9718338251113892,0.07687658071517944,0.09348923712968826,0.8827751278877258,0.8873006701469421,0.2554118037223816,0.32881784439086914
yelp_polarity,yelp_polarity,sentiment,0.906499981880188,0.8768759965896606,0.9045619964599609,0.8674106597900391,0.9649985432624817,0.9733632206916809,0.0836285948753357,0.09154204279184341,0.9836194515228271,0.9119251370429993,0.4758351445198059,0.30438846349716187
yelp_polarity,yelp_polarity,sentiment,0.9045000076293945,0.8510408997535706,0.9033623337745667,0.8336607813835144,0.966123640537262,0.9702732563018799,0.07409285753965378,0.10089784115552902,0.9541594982147217,0.899517297744751,0.28511571884155273,0.33150193095207214
yelp_polarity,yelp_polarity,sentiment,0.9085000157356262,0.8680347800254822,0.9072628617286682,0.8665593266487122,0.965387761592865,0.968498706817627,0.07165082544088364,0.09582819044589996,0.9526950716972351,0.9025384187698364,0.26837635040283203,0.30840641260147095
yelp_polarity,yelp_polarity,sentiment,0.8820000290870667,0.8821684122085571,0.8818790316581726,0.8738821744918823,0.9656477570533752,0.9758319854736328,0.09370873868465424,0.0830949991941452,0.9487091898918152,0.9101141095161438,0.3593459725379944,0.29688799381256104
yelp_polarity,yelp_polarity,sentiment,0.9089999794960022,0.8985243439674377,0.9082232117652893,0.8942519426345825,0.9659133553504944,0.9796247482299805,0.08236198127269745,0.07361229509115219,0.9850751757621765,0.9257326722145081,0.4643620550632477,0.27302631735801697
yelp_polarity,yelp_polarity,sentiment,0.8604999780654907,0.8869160413742065,0.8527439832687378,0.8792595863342285,0.9666751027107239,0.9795417189598083,0.11586179584264755,0.07651583850383759,0.955763041973114,0.9116632342338562,0.46525412797927856,0.27813655138015747
yelp_polarity,yelp_polarity,sentiment,0.906000018119812,0.8577877283096313,0.9053479433059692,0.847775936126709,0.9683395028114319,0.9642423987388611,0.06901408731937408,0.10655585676431656,0.9203459620475769,0.8970493674278259,0.23235051333904266,0.32629138231277466
yelp_polarity,yelp_polarity,sentiment,0.8100000023841858,0.9160068035125732,0.7925537824630737,0.9138549566268921,0.9551991820335388,0.9831006526947021,0.1518608182668686,0.05995208024978638,0.9432498812675476,0.9312196373939514,0.5330169200897217,0.22895948588848114
yelp_polarity,yelp_polarity,sentiment,0.8899999856948853,0.8847558498382568,0.8860140442848206,0.8724063038825989,0.9670090675354004,0.9763311743736267,0.09570954740047455,0.08324742317199707,0.978122353553772,0.9223690629005432,0.422389954328537,0.2887495160102844
yelp_polarity,yelp_polarity,sentiment,0.8955000042915344,0.8752878904342651,0.8922566771507263,0.8751425743103027,0.9669938683509827,0.9695009589195251,0.08346214890480042,0.0953586995601654,0.9501546621322632,0.8909925222396851,0.3066257834434509,0.3115834593772888
yelp_polarity,yelp_polarity,sentiment,0.9129999876022339,0.8988152742385864,0.9115277528762817,0.8981695175170898,0.964629054069519,0.9757914543151855,0.07647477835416794,0.08177024126052856,0.9807909727096558,0.9328939914703369,0.3745173513889313,0.2898339033126831
yelp_polarity,yelp_polarity,sentiment,0.8809999823570251,0.9186868667602539,0.8764452934265137,0.915404736995697,0.958702802658081,0.9847809076309204,0.10932063311338425,0.05970385670661926,0.9832590818405151,0.9554325342178345,0.7075154185295105,0.23347409069538116
yelp_polarity,yelp_polarity,sentiment,0.8930000066757202,0.897578239440918,0.8926870822906494,0.8952333927154541,0.9658185839653015,0.9768571257591248,0.09085017442703247,0.08097276091575623,0.9687821865081787,0.9345354437828064,0.42248839139938354,0.29249057173728943
yelp_polarity,yelp_polarity,sentiment,0.8914999961853027,0.8654844164848328,0.8912649154663086,0.8582116961479187,0.9680896401405334,0.9702101945877075,0.08575892448425293,0.10227981209754944,0.9517216682434082,0.9032352566719055,0.33773913979530334,0.33415961265563965
yelp_polarity,yelp_polarity,sentiment,0.8999999761581421,0.8909251093864441,0.8995490670204163,0.8864414095878601,0.9677368402481079,0.9802424311637878,0.07815346121788025,0.0743974819779396,0.9451391100883484,0.9273207783699036,0.2941776514053345,0.27051225304603577
yelp_polarity,yelp_polarity,sentiment,0.9045000076293945,0.9118492007255554,0.9036577343940735,0.9050967693328857,0.9650492072105408,0.9771832227706909,0.0869922861456871,0.06838370114564896,0.9834235906600952,0.9467652440071106,0.44239383935928345,0.25118744373321533
yelp_polarity,yelp_polarity,sentiment,0.7059999704360962,0.7836729884147644,0.6503326296806335,0.7444661855697632,0.9396981000900269,0.9248984456062317,0.1917978823184967,0.1625753939151764,0.6148552298545837,0.658331036567688,0.5712980031967163,0.5131997466087341
yelp_polarity,yelp_polarity,sentiment,0.8840000033378601,0.7863048315048218,0.8832715153694153,0.7405587434768677,0.9518643021583557,0.94096440076828,0.1754494160413742,0.1663486510515213,0.597873866558075,0.6806725859642029,0.5393714904785156,0.5320818424224854
yelp_polarity,yelp_polarity,sentiment,0.8705000281333923,0.7812862396240234,0.8648478984832764,0.7360948920249939,0.9611994028091431,0.9309971928596497,0.1811521202325821,0.1660398691892624,0.5886670351028442,0.6689741611480713,0.5522168278694153,0.5104434490203857
yelp_polarity,yelp_polarity,sentiment,0.8169999718666077,0.7748627066612244,0.8013113737106323,0.7313381433486938,0.9585416316986084,0.9279653429985046,0.18010544776916504,0.16852320730686188,0.6015676259994507,0.7005796432495117,0.5492009520530701,0.5271084308624268
yelp_polarity,yelp_polarity,sentiment,0.8774999976158142,0.7675330638885498,0.8750687837600708,0.7193273901939392,0.9486439824104309,0.9358038902282715,0.1780983805656433,0.16766296327114105,0.5936781167984009,0.6635713577270508,0.5452186465263367,0.5170538425445557
yelp_polarity,yelp_polarity,sentiment,0.8450000286102295,0.797406792640686,0.8360211849212646,0.7517825365066528,0.9533137679100037,0.9459392428398132,0.1839900016784668,0.149056538939476,0.5897411108016968,0.6906881332397461,0.5580592751502991,0.500041663646698
yelp_polarity,yelp_polarity,sentiment,0.8565000295639038,0.7865067720413208,0.8563913702964783,0.7349962592124939,0.9519540071487427,0.9419713616371155,0.18358665704727173,0.15853114426136017,0.5879217982292175,0.7129464745521545,0.5566253662109375,0.5215404033660889
yelp_polarity,yelp_polarity,sentiment,0.8610000014305115,0.7606101632118225,0.8543288707733154,0.7066165208816528,0.9584970474243164,0.9380593299865723,0.151809960603714,0.17652688920497894,0.6427274942398071,0.7143614292144775,0.4858042001724243,0.5524035692214966
yelp_polarity,yelp_polarity,sentiment,0.840499997138977,0.7359171509742737,0.8321924805641174,0.6800263524055481,0.9474508762359619,0.9195449948310852,0.18770089745521545,0.18553441762924194,0.5835473537445068,0.6501271724700928,0.5657045245170593,0.5597270727157593
yelp_polarity,yelp_polarity,sentiment,0.9070000052452087,0.828126847743988,0.9051945209503174,0.8061302304267883,0.9660025238990784,0.9596980214118958,0.07110074162483215,0.1296088546514511,0.8845624923706055,0.8689814209938049,0.24095280468463898,0.39362186193466187
yelp_polarity,yelp_polarity,sentiment,0.8809999823570251,0.9006070494651794,0.8809195160865784,0.891635537147522,0.9645600914955139,0.9751942157745361,0.09903018176555634,0.07003957778215408,0.9663577675819397,0.9421595335006714,0.4586898684501648,0.24902036786079407
yelp_polarity,yelp_polarity,sentiment,0.8914999961853027,0.8772236108779907,0.8877617716789246,0.8720477819442749,0.9659619927406311,0.9740031361579895,0.08177745342254639,0.09118437767028809,0.9133013486862183,0.893873929977417,0.26943790912628174,0.31881043314933777
yelp_polarity,yelp_polarity,sentiment,0.9164999723434448,0.8487222790718079,0.9150533080101013,0.8391184210777283,0.966809868812561,0.9625568389892578,0.06878973543643951,0.11387865990400314,0.8934088349342346,0.8757924437522888,0.23406851291656494,0.3543490171432495
yelp_polarity,yelp_polarity,sentiment,0.859000027179718,0.8738842606544495,0.8509790897369385,0.8681304454803467,0.9661586284637451,0.9712706208229065,0.12327049672603607,0.09114415943622589,0.9690845608711243,0.9018430113792419,0.5967341661453247,0.2996886670589447
yelp_polarity,yelp_polarity,sentiment,0.9150000214576721,0.9000899791717529,0.9137580990791321,0.8948470950126648,0.9647937417030334,0.981323778629303,0.07141333818435669,0.07340764999389648,0.9689852595329285,0.941583514213562,0.30064740777015686,0.273773729801178
yelp_polarity,yelp_polarity,sentiment,0.9175000190734863,0.8566916584968567,0.9166066646575928,0.839907169342041,0.972309410572052,0.9686708450317383,0.06337124854326248,0.10218460112810135,0.9458296895027161,0.8975076079368591,0.22525829076766968,0.3496449887752533
yelp_polarity,yelp_polarity,sentiment,0.9070000052452087,0.8815354108810425,0.9062234163284302,0.874605119228363,0.9656107425689697,0.9713858962059021,0.06967613846063614,0.08722744882106781,0.9301552176475525,0.8915614485740662,0.24090580642223358,0.30626851320266724
yelp_polarity,yelp_polarity,sentiment,0.8945000171661377,0.8814859390258789,0.8909470438957214,0.8656970858573914,0.9688473343849182,0.976417064666748,0.09247023612260818,0.08342429995536804,0.982511579990387,0.9364432692527771,0.4436396062374115,0.3083448112010956
yelp_polarity,yelp_polarity,sentiment,0.9139999747276306,0.8739435076713562,0.9125674962997437,0.8627683520317078,0.9727401733398438,0.9682051539421082,0.06895388662815094,0.09311182796955109,0.969545304775238,0.9079758524894714,0.286338746547699,0.30381786823272705
yelp_polarity,yelp_polarity,sentiment,0.8679999709129333,0.883573591709137,0.86799156665802,0.8762747645378113,0.9651140570640564,0.9759612083435059,0.11881541460752487,0.08458580076694489,0.9797687530517578,0.9296501278877258,0.6619918346405029,0.2783128619194031
yelp_polarity,yelp_polarity,sentiment,0.8615000247955322,0.8952842354774475,0.8544219732284546,0.8925763964653015,0.9567819833755493,0.9731490612030029,0.12304513156414032,0.0780077576637268,0.9621447920799255,0.9345911741256714,0.6993427276611328,0.2753877341747284
yelp_polarity,yelp_polarity,sentiment,0.9100000262260437,0.9007143974304199,0.9092650413513184,0.8990938663482666,0.9667997360229492,0.9755809307098389,0.07253114134073257,0.07559780031442642,0.9606241583824158,0.9395620226860046,0.2735444903373718,0.26145127415657043
yelp_polarity,yelp_polarity,sentiment,0.9125000238418579,0.886996865272522,0.9106602668762207,0.8705245852470398,0.971904456615448,0.9729623794555664,0.06988650560379028,0.0865669995546341,0.9604306817054749,0.940907895565033,0.25458085536956787,0.31158825755119324
yelp_polarity,yelp_polarity,sentiment,0.8884999752044678,0.8720209002494812,0.8843468427658081,0.866933286190033,0.9659397006034851,0.9747523069381714,0.0924123153090477,0.09408136457204819,0.9584528207778931,0.9167636036872864,0.3652518391609192,0.32717543840408325
yelp_polarity,yelp_polarity,sentiment,0.859499990940094,0.8639944791793823,0.8513242602348328,0.8430919647216797,0.9719470143318176,0.9639959335327148,0.10709413141012192,0.0962236076593399,0.9320263266563416,0.8995916843414307,0.3636583387851715,0.32017290592193604
yelp_polarity,yelp_polarity,sentiment,0.9110000133514404,0.8917275071144104,0.9099099040031433,0.8881086707115173,0.9691473245620728,0.9800374507904053,0.06749589741230011,0.07668395340442657,0.9430585503578186,0.9267249703407288,0.23914261162281036,0.27821266651153564
yelp_polarity,yelp_polarity,sentiment,0.8830000162124634,0.889288067817688,0.878074049949646,0.8848157525062561,0.9695102572441101,0.9703956842422485,0.0923464372754097,0.07706300914287567,0.9555383920669556,0.9231084585189819,0.3515511453151703,0.26377052068710327
yelp_polarity,yelp_polarity,sentiment,0.902999997138977,0.9036295413970947,0.9003857374191284,0.9009819030761719,0.9697818756103516,0.9814498424530029,0.07423755526542664,0.06922461837530136,0.9477576613426208,0.9358123540878296,0.2608030140399933,0.2518555223941803
yelp_polarity,yelp_polarity,sentiment,0.8445000052452087,0.8959947824478149,0.8443822860717773,0.8816496133804321,0.9714275002479553,0.9728033542633057,0.1295538991689682,0.08321499079465866,0.9455618858337402,0.9447222948074341,0.5199893712997437,0.3066021800041199
yelp_polarity,yelp_polarity,sentiment,0.909500002861023,0.8996869325637817,0.9087018370628357,0.8951122760772705,0.9722262620925903,0.9714351892471313,0.06597714126110077,0.07731479406356812,0.9374662041664124,0.9368748664855957,0.2238532453775406,0.2704314589500427
yelp_polarity,yelp_polarity,sentiment,0.8920000195503235,0.8793730139732361,0.8918437957763672,0.8701713681221008,0.9709070324897766,0.9705526828765869,0.0807018131017685,0.09142406284809113,0.8907097578048706,0.9137150049209595,0.2715575695037842,0.3109082877635956
yelp_polarity,yelp_polarity,sentiment,0.8144999742507935,0.8872411847114563,0.813840925693512,0.8789083361625671,0.9703688025474548,0.9763565063476562,0.14998167753219604,0.0807790756225586,0.9156430959701538,0.9131404161453247,0.5667997598648071,0.29360195994377136
yelp_polarity,yelp_polarity,sentiment,0.8920000195503235,0.9213593006134033,0.8917808532714844,0.9176127910614014,0.9699100852012634,0.9835936427116394,0.09129901975393295,0.05919613689184189,0.9575800895690918,0.9533389806747437,0.3869858384132385,0.23230548202991486
yelp_polarity,yelp_polarity,sentiment,0.8705000281333923,0.9022734761238098,0.8641930818557739,0.9005354046821594,0.9714067578315735,0.9810999631881714,0.09992566704750061,0.06787817180156708,0.950181782245636,0.9302774667739868,0.35891082882881165,0.25584450364112854
yelp_polarity,yelp_polarity,sentiment,0.9054999947547913,0.9124429225921631,0.9027721285820007,0.9147219061851501,0.9711310267448425,0.9813804030418396,0.07604464143514633,0.06541451811790466,0.9515789151191711,0.9379324316978455,0.27484291791915894,0.2432061731815338
yelp_polarity,yelp_polarity,sentiment,0.7394999861717224,0.7305926084518433,0.6993339657783508,0.662448525428772,0.951775074005127,0.9021106362342834,0.22080577909946442,0.1937154084444046,0.5435550212860107,0.6020990014076233,0.6343258023262024,0.5745012760162354
yelp_polarity,yelp_polarity,sentiment,0.5855000019073486,0.6867298483848572,0.42653390765190125,0.6095598340034485,0.8662375807762146,0.868269681930542,0.22590921819210052,0.2054090052843094,0.5804153084754944,0.5530182719230652,0.6438553333282471,0.6300549507141113
yelp_polarity,yelp_polarity,sentiment,0.7064999938011169,0.7507973909378052,0.6494215130805969,0.7004362940788269,0.9531049728393555,0.9101812243461609,0.20769236981868744,0.1808616816997528,0.5716446042060852,0.633532702922821,0.6067850589752197,0.5694206357002258
yelp_polarity,yelp_polarity,sentiment,0.8385000228881836,0.6694814562797546,0.8384660482406616,0.5867208242416382,0.9370803236961365,0.8572602868080139,0.2216329574584961,0.22043202817440033,0.5349562168121338,0.5839665532112122,0.6361495852470398,0.6627015471458435
yelp_polarity,yelp_polarity,sentiment,0.7615000009536743,0.6641539931297302,0.7455320954322815,0.5909950733184814,0.8579956889152527,0.8635119795799255,0.21747426688671112,0.21159449219703674,0.5508049130439758,0.5925208330154419,0.6273810863494873,0.6266573071479797
yelp_polarity,yelp_polarity,sentiment,0.8134999871253967,0.7339189052581787,0.7983019948005676,0.6659581065177917,0.9441494941711426,0.9157239198684692,0.21042312681674957,0.18438252806663513,0.5535290837287903,0.5948379039764404,0.6132705807685852,0.5497105121612549
yelp_polarity,yelp_polarity,sentiment,0.7990000247955322,0.7004482746124268,0.7976393103599548,0.6474454998970032,0.8795821666717529,0.8831140995025635,0.20330408215522766,0.21271876990795135,0.5687968730926514,0.6259527206420898,0.5979942679405212,0.6623064875602722
yelp_polarity,yelp_polarity,sentiment,0.8899999856948853,0.748163640499115,0.8897352814674377,0.6997108459472656,0.9645479321479797,0.9194263815879822,0.18962129950523376,0.17790883779525757,0.574739933013916,0.6258412003517151,0.5702868700027466,0.5805348753929138
yelp_polarity,yelp_polarity,sentiment,0.824999988079071,0.7154389023780823,0.8231601715087891,0.6448094248771667,0.9011589884757996,0.9061803221702576,0.22627559304237366,0.19448401033878326,0.5306462049484253,0.6119154095649719,0.6455148458480835,0.598990797996521
yelp_polarity,yelp_polarity,sentiment,0.8830000162124634,0.775146484375,0.8791716694831848,0.7188173532485962,0.9608020782470703,0.9235239624977112,0.2098032385110855,0.1722094863653183,0.5479341745376587,0.5646974444389343,0.6121775507926941,0.5239449739456177
yelp_polarity,yelp_polarity,sentiment,0.8264999985694885,0.8973729014396667,0.8114527463912964,0.8924750089645386,0.971156895160675,0.9793618321418762,0.1312008649110794,0.07210831344127655,0.9211068749427795,0.9306263327598572,0.42669156193733215,0.26983994245529175
yelp_polarity,yelp_polarity,sentiment,0.9104999899864197,0.8865101933479309,0.9100400805473328,0.8738957047462463,0.9735323786735535,0.9685468077659607,0.06789281219244003,0.0896289125084877,0.9367763996124268,0.932334840297699,0.23444077372550964,0.3181394338607788
yelp_polarity,yelp_polarity,sentiment,0.9254999756813049,0.9003133773803711,0.9247997403144836,0.8861613273620605,0.9761120676994324,0.9762576222419739,0.05964948236942291,0.07376358658075333,0.9528104662895203,0.939108669757843,0.2158450037240982,0.26759612560272217
yelp_polarity,yelp_polarity,sentiment,0.902999997138977,0.9064653515815735,0.9028202891349792,0.9042848348617554,0.9753756523132324,0.9754823446273804,0.0819431021809578,0.06953592598438263,0.9572070837020874,0.9357060790061951,0.38178661465644836,0.24743789434432983
yelp_polarity,yelp_polarity,sentiment,0.9154999852180481,0.8940704464912415,0.9141696095466614,0.8880630731582642,0.9748536348342896,0.9725520610809326,0.05979142710566521,0.08340395241975784,0.9135258197784424,0.9167717099189758,0.20368166267871857,0.2878088355064392
yelp_polarity,yelp_polarity,sentiment,0.921500027179718,0.910330593585968,0.9204937219619751,0.9086024165153503,0.9751936793327332,0.9781258702278137,0.058923836797475815,0.06965793669223785,0.9236440658569336,0.9276145100593567,0.20017580687999725,0.2539144456386566
yelp_polarity,yelp_polarity,sentiment,0.9179999828338623,0.91042560338974,0.9169583320617676,0.9118860960006714,0.9720605611801147,0.9793165326118469,0.06301821768283844,0.0662112757563591,0.9183335304260254,0.933885931968689,0.21837857365608215,0.24469102919101715
yelp_polarity,yelp_polarity,sentiment,0.9154999852180481,0.8970221877098083,0.9141912460327148,0.8973950743675232,0.9733291268348694,0.9776309132575989,0.06175690516829491,0.07404816150665283,0.9313604235649109,0.9212366938591003,0.21011868119239807,0.26717838644981384
yelp_polarity,yelp_polarity,sentiment,0.9150000214576721,0.8995407819747925,0.9131226539611816,0.8860618472099304,0.9743858575820923,0.9746111631393433,0.06684017926454544,0.07496032118797302,0.9590454697608948,0.9419529438018799,0.246254101395607,0.2660081088542938
yelp_polarity,yelp_polarity,sentiment,0.8420000076293945,0.8873589634895325,0.8301630616188049,0.8834077715873718,0.9727194309234619,0.9739648103713989,0.12787194550037384,0.08551228791475296,0.9513968825340271,0.9154201149940491,0.47858723998069763,0.29534071683883667
yelp_polarity,yelp_polarity,sentiment,0.9204999804496765,0.8778645992279053,0.9191862940788269,0.8628634810447693,0.9725739359855652,0.9646286964416504,0.06414047628641129,0.0849335715174675,0.9492899775505066,0.9337053894996643,0.22965089976787567,0.28420770168304443
yelp_polarity,yelp_polarity,sentiment,0.9204999804496765,0.8835026025772095,0.9191010594367981,0.8710511922836304,0.9744719862937927,0.9687781929969788,0.05935681238770485,0.08498577028512955,0.9426305890083313,0.930122435092926,0.20812547206878662,0.27709129452705383
yelp_polarity,yelp_polarity,sentiment,0.9045000076293945,0.8915386199951172,0.9042360782623291,0.8851693868637085,0.974215030670166,0.9723227024078369,0.08322494477033615,0.08207601308822632,0.9670453071594238,0.9214036464691162,0.36245161294937134,0.27864310145378113
yelp_polarity,yelp_polarity,sentiment,0.921500027179718,0.9146933555603027,0.9206500053405762,0.9121288061141968,0.9748201966285706,0.977810263633728,0.0607123002409935,0.06394527852535248,0.9516505002975464,0.9437591433525085,0.2179507464170456,0.22804245352745056
yelp_polarity,yelp_polarity,sentiment,0.8845000267028809,0.8922058939933777,0.8801506161689758,0.886646032333374,0.9676634073257446,0.9739142656326294,0.09128879755735397,0.07921859622001648,0.943085789680481,0.9270506501197815,0.32072028517723083,0.26804032921791077
yelp_polarity,yelp_polarity,sentiment,0.9045000076293945,0.9029531478881836,0.9015711545944214,0.8978850841522217,0.9699065685272217,0.9750716686248779,0.07969584316015244,0.07339271903038025,0.9683403372764587,0.9402030110359192,0.29871484637260437,0.26397061347961426
yelp_polarity,yelp_polarity,sentiment,0.9079999923706055,0.9060468077659607,0.9076563715934753,0.9040520787239075,0.9746843576431274,0.9762702584266663,0.0753590539097786,0.07127472013235092,0.9679045677185059,0.942902147769928,0.3244519829750061,0.2579043507575989
yelp_polarity,yelp_polarity,sentiment,0.8209999799728394,0.8864725232124329,0.8052959442138672,0.8736290335655212,0.9700221419334412,0.9718185067176819,0.1479286402463913,0.0858788713812828,0.9542971253395081,0.9280589818954468,0.5673136115074158,0.29388687014579773
yelp_polarity,yelp_polarity,sentiment,0.9325000047683716,0.9007955193519592,0.931769073009491,0.8929862976074219,0.9804078936576843,0.9780585765838623,0.0558629110455513,0.0751880556344986,0.9641647934913635,0.9481576681137085,0.21169942617416382,0.28310468792915344
yelp_polarity,yelp_polarity,sentiment,0.9179999828338623,0.9237356781959534,0.9170140624046326,0.9208332896232605,0.9747254252433777,0.9817872047424316,0.061987485736608505,0.05936604365706444,0.9524171352386475,0.956588864326477,0.21780167520046234,0.2285526543855667
yelp_polarity,yelp_polarity,sentiment,0.8930000066757202,0.92043137550354,0.8889926075935364,0.918103814125061,0.9740188717842102,0.9789282083511353,0.07890056818723679,0.06409139931201935,0.928666889667511,0.9461028575897217,0.26104170083999634,0.23955844342708588
yelp_polarity,yelp_polarity,sentiment,0.921999990940094,0.8958660364151001,0.9211961030960083,0.898225724697113,0.9752180576324463,0.9705379605293274,0.06289365887641907,0.07549159973859787,0.9601835012435913,0.9084753394126892,0.23204053938388824,0.2543202042579651
yelp_polarity,yelp_polarity,sentiment,0.9024999737739563,0.9163722395896912,0.8996508717536926,0.9062680006027222,0.9728248119354248,0.9788134098052979,0.07103724777698517,0.06077178195118904,0.9333195686340332,0.9471125602722168,0.2409050613641739,0.23021963238716125
yelp_polarity,yelp_polarity,sentiment,0.9135000109672546,0.9120932221412659,0.912703812122345,0.9051022529602051,0.9766923785209656,0.9777469038963318,0.05948691442608833,0.06381481140851974,0.9226009845733643,0.9317052364349365,0.2001742720603943,0.2322075366973877
yelp_polarity,yelp_polarity,sentiment,0.9179999828338623,0.919861376285553,0.9169009923934937,0.9160637259483337,0.974664568901062,0.9812488555908203,0.06098848581314087,0.05788830295205116,0.9388342499732971,0.9468915462493896,0.2065877765417099,0.22452613711357117
yelp_polarity,yelp_polarity,sentiment,0.8824999928474426,0.906816840171814,0.8778306841850281,0.9034554362297058,0.97100430727005,0.975033700466156,0.09114308655261993,0.0662795677781105,0.9487301111221313,0.9355477094650269,0.3389621078968048,0.2308093160390854
yelp_polarity,yelp_polarity,sentiment,0.925000011920929,0.9195490479469299,0.9239948391914368,0.918991208076477,0.9773314595222473,0.9802750945091248,0.05729590356349945,0.059724848717451096,0.8963264226913452,0.9431017637252808,0.19915102422237396,0.22172044217586517
yelp_polarity,yelp_polarity,sentiment,0.9004999995231628,0.8987088799476624,0.9003113508224487,0.8883290886878967,0.9766132831573486,0.9748637676239014,0.08061787486076355,0.07544277608394623,0.9545760154724121,0.9377898573875427,0.31829530000686646,0.25950729846954346
