adapter_idx,pool,source,label,label_noise,shards_total,epochs,accuracy,f1_macro,nll,brier,auroc,mean_confidence,adapter_qname,error
1265,train,new,train-sst2-i1265,0.4,8,2,0.895,0.8945815943479671,0.5187066891292593,0.16586639819883006,0.9676608443211859,0.6101359958983583,glad/sft-model-eb316838:v0,
1266,train,new,train-sst2-i1266,0.4,8,2,0.592,0.5539696699375558,0.6051038529147166,0.20842176489611192,0.9675939441119707,0.6011617105919951,glad/sft-model-d644b90a:v0,
1267,train,new,train-sst2-i1267,0.4,8,2,0.8415,0.8325246174283758,0.5788818139992176,0.19393420536821818,0.948141187823351,0.5748685669897557,glad/sft-model-ea665331:v0,
1268,train,new,train-sst2-i1268,0.4,8,2,0.9155,0.914058743645623,0.5481604564369412,0.17896832475075605,0.9721958675943496,0.5860728111264415,glad/sft-model-e314e147:v0,
1269,train,new,train-sst2-i1269,0.4,8,2,0.857,0.8499335194997224,0.55339973333807,0.18199644225297124,0.9557064864821032,0.590981229183136,glad/sft-model-759f3a82:v0,
1270,train,new,train-sst2-i1270,0.0,8,2,0.9395,0.9387792945502694,0.18355754345633574,0.046990627804249674,0.9856990666407174,0.9783913260004752,glad/sft-model-2871f8d9:v0,
1271,train,new,train-sst2-i1271,0.0,8,2,0.942,0.9411810043039279,0.17565870883428591,0.04667140913382367,0.9834548687134075,0.9620617860395453,glad/sft-model-0aa491e2:v0,
1272,train,new,train-sst2-i1272,0.0,8,2,0.936,0.9352446941121237,0.18441876012520775,0.049891491236960454,0.9808270082226439,0.9653617971226269,glad/sft-model-cb903348:v0,
1273,train,new,train-sst2-i1273,0.0,8,2,0.9415,0.94089104476594,0.16658361401526642,0.04655038757361896,0.9858232374835789,0.9620260176818799,glad/sft-model-5e07a691:v0,
1274,train,new,train-sst2-i1274,0.0,8,2,0.94,0.9391672606307746,0.18738622649305267,0.048692211394528596,0.9834807165215136,0.9704600343073948,glad/sft-model-143c063c:v0,
1275,train,new,train-sst2-i1275,0.0,8,2,0.9435,0.9427887352538598,0.22606532060857296,0.04997741748838362,0.9809891905480141,0.9833441207215883,glad/sft-model-e6a10580:v0,
1276,train,new,train-sst2-i1276,0.0,8,2,0.9395,0.9387521484202483,0.2008512060452845,0.050729147727618634,0.9826485184644578,0.9743322993917968,glad/sft-model-2bc324e0:v0,
1277,train,new,train-sst2-i1277,0.0,8,2,0.9395,0.9387657864712367,0.17204021284989898,0.047478258913001295,0.9822516785870675,0.9560186818599468,glad/sft-model-22ed7ce6:v0,
1278,train,new,train-sst2-i1278,0.0,8,2,0.9395,0.9389431462293987,0.16194337504609269,0.04594038188655361,0.9858343875184481,0.9599955604473643,glad/sft-model-9932a17b:v0,
1279,train,new,train-sst2-i1279,0.0,8,2,0.939,0.9382665448189944,0.18286540453048875,0.050846603840246266,0.9814762443438914,0.9613710466577254,glad/sft-model-cca42281:v0,
1280,train,new,train-sst2-i1280,0.0,8,2,0.94,0.93890294121241,0.20304830629042003,0.049667277492519216,0.9814301237451143,0.970901380864606,glad/sft-model-c84bfb73:v0,
1281,train,new,train-sst2-i1281,0.0,8,2,0.9405,0.939547863740885,0.16719578273082045,0.04667154183173208,0.9851212921065862,0.9674372334337902,glad/sft-model-279a53d2:v0,
1282,train,new,train-sst2-i1282,0.0,8,2,0.9415,0.9408160555418557,0.19062604919844556,0.04899183966998787,0.9825273885401969,0.9700067397981618,glad/sft-model-e228b230:v0,
1283,train,new,train-sst2-i1283,0.0,8,2,0.9385,0.9378077851001105,0.1839653949565968,0.04985083595506192,0.9804448661184905,0.9617841802604165,glad/sft-model-85d89d3f:v0,
1284,train,new,train-sst2-i1284,0.0,8,2,0.942,0.9412226698082136,0.1886962682058537,0.04764220694137104,0.9848536912697253,0.9777850874193684,glad/sft-model-766a456e:v0,
1285,train,new,train-sst2-i1285,0.0,8,2,0.943,0.9422889420550604,0.17373294105408518,0.04607713721228831,0.9822004897906227,0.9653445261770586,glad/sft-model-8b1be482:v0,
1286,train,new,train-sst2-i1286,0.0,8,2,0.9405,0.9398806352747594,0.195027561053775,0.04844402454185157,0.9831269563242997,0.9725478565473872,glad/sft-model-715bd40d:v0,
1287,train,new,train-sst2-i1287,0.0,8,2,0.936,0.9352016191495416,0.17648475473487235,0.05004762235458583,0.9816064970239544,0.9521289053911419,glad/sft-model-8d885789:v0,
1288,train,new,train-sst2-i1288,0.0,8,3,0.9385,0.9379807594129954,0.20824454707795795,0.05191356962984884,0.9853559496586062,0.9791244692468248,glad/sft-model-b4c58ea4:v0,
1289,train,new,train-sst2-i1289,0.0,8,3,0.9445,0.9438264652752668,0.2380236652926149,0.0496751126669555,0.9816490698843641,0.9873286809300105,glad/sft-model-c3b01964:v0,
1290,train,new,train-sst2-i1290,0.0,8,3,0.9395,0.938667581077276,0.22363214246212157,0.04871344925510161,0.9812765573557792,0.9797371032647386,glad/sft-model-720465c0:v0,
1291,train,new,train-sst2-i1291,0.0,8,3,0.9485,0.9478516790367041,0.1954889692923378,0.045748510202369704,0.9861410134773512,0.9842944429711685,glad/sft-model-4b4b08a3:v0,
1292,train,new,train-sst2-i1292,0.0,8,3,0.938,0.9371836385668144,0.2422652221693678,0.05343310714762699,0.9811863434372923,0.9821035932874215,glad/sft-model-2889ea33:v0,
1293,train,new,train-sst2-i1293,0.0,8,3,0.9445,0.9437757045701994,0.18276654367101594,0.04563277830770156,0.9828370554177006,0.9733464040366985,glad/sft-model-c74996a2:v0,
1294,train,new,train-sst2-i1294,0.0,8,3,0.9425,0.9418773759202013,0.24578230685702385,0.05208390046659407,0.9843397760262086,0.9895641179827791,glad/sft-model-508a0617:v0,
1295,train,new,train-sst2-i1295,0.0,8,3,0.94,0.9394535684553091,0.20394545075985382,0.051053083609883386,0.9820514847791888,0.9805009856334164,glad/sft-model-db330e5c:v0,
1296,train,new,train-sst2-i1296,0.0,8,3,0.9425,0.9417629371736034,0.1932049288006747,0.04866337645321818,0.9830534674581164,0.9738088977393501,glad/sft-model-81b1dbfb:v0,
1297,train,new,train-sst2-i1297,0.0,8,3,0.946,0.9452243216184386,0.189111454494761,0.04713309133723524,0.9832886318299032,0.9772335112118928,glad/sft-model-15aaf48b:v0,
1298,train,new,train-sst2-i1298,0.0,8,3,0.9415,0.9407365534658859,0.2636963930876137,0.0516793125470357,0.9813723462917011,0.9864161994723829,glad/sft-model-30858b5a:v0,
1299,train,new,train-sst2-i1299,0.0,8,3,0.9465,0.9456299569790683,0.17731705079137486,0.044626373898528346,0.9855455002513827,0.9792228654470813,glad/sft-model-364da576:v0,
1300,train,new,train-sst2-i1300,0.0,8,3,0.9345,0.9335510929957527,0.24674572867783504,0.055850593105439585,0.9798726666017937,0.9780044944197296,glad/sft-model-18232789:v0,
1301,train,new,train-sst2-i1301,0.0,8,3,0.939,0.9380936288195469,0.23324615537912555,0.05200364092585211,0.9801179673689161,0.9814568699943442,glad/sft-model-4a554fe2:v0,
1302,train,new,train-sst2-i1302,0.0,8,3,0.9375,0.9364835946017153,0.25256190080707336,0.05475543939432662,0.9816941768436076,0.9864257309214168,glad/sft-model-996d67b5:v0,
1303,train,new,train-sst2-i1303,0.0,8,3,0.9425,0.9419014542571205,0.201151658651309,0.0486329296246607,0.9796461181660422,0.9801287389865722,glad/sft-model-89f76e44:v0,
1304,train,new,train-sst2-i1304,0.0,8,3,0.9345,0.9339223325113978,0.18798660590173122,0.05131191600844486,0.9834655119285101,0.969334486719808,glad/sft-model-af5272df:v0,
1305,train,new,train-sst2-i1305,0.0,8,3,0.942,0.9413409064245867,0.19712948992498253,0.0499100992962677,0.9826297661330867,0.9727919561693634,glad/sft-model-c22f0bb7:v0,
1306,train,new,train-sst2-i1306,0.0,4,2,0.9445,0.9438511296166322,0.15824204129865785,0.04377673581425444,0.9861977772912308,0.9663420774010536,glad/sft-model-db8fa27c:v0,
1307,train,new,train-sst2-i1307,0.0,4,2,0.9485,0.9477283528772624,0.16496045517005473,0.04196520319786109,0.9874719221849203,0.9774920974782647,glad/sft-model-e9355a4f:v0,
1308,train,new,train-sst2-i1308,0.0,4,2,0.9445,0.943654464812594,0.17499460911320716,0.04589321876419706,0.9848602799266936,0.9706960709202366,glad/sft-model-c5ad58de:v0,
1309,train,new,train-sst2-i1309,0.0,4,2,0.945,0.9443868651887055,0.17360175950439927,0.04610720078789382,0.9853164177167973,0.9751456638568083,glad/sft-model-e2526d68:v0,
1310,train,new,train-sst2-i1310,0.0,4,2,0.9445,0.9439450419010812,0.16143079683193937,0.04306175392913431,0.9875575747255064,0.9745452316556469,glad/sft-model-ee310509:v0,
1311,train,new,train-sst2-i1311,0.0,4,2,0.946,0.945288975525935,0.15242291852270923,0.04165487906222079,0.9866143831395253,0.9705973593700373,glad/sft-model-766b1fcd:v0,
1312,train,new,train-sst2-i1312,0.0,4,2,0.938,0.9373610197625982,0.17659483624316,0.0482304478542061,0.983781260643215,0.9689054361390436,glad/sft-model-b182f9fc:v0,
1313,train,new,train-sst2-i1313,0.0,4,2,0.949,0.9483164855210154,0.1665838042733862,0.04208683190109348,0.9852566129843169,0.9782049771094292,glad/sft-model-5316f297:v0,
1314,train,new,train-sst2-i1314,0.0,4,2,0.947,0.9463508452272498,0.1593220488972035,0.04198579021281195,0.9861278361634148,0.9731672333932511,glad/sft-model-a8ccd5b4:v0,
1315,train,new,train-sst2-i1315,0.0,4,2,0.9505,0.9498307293877144,0.14991250219982893,0.040586687894577894,0.9869108727030927,0.9675390238680316,glad/sft-model-0e132b8e:v0,
1316,train,new,train-sst2-i1316,0.0,4,2,0.943,0.942435813407204,0.17790316791099103,0.046214419790887036,0.9849697529963184,0.9747431757948093,glad/sft-model-fb34a2ee:v0,
1317,train,new,train-sst2-i1317,0.0,4,2,0.9455,0.9449098606547994,0.1828823207150141,0.04650887246581654,0.9857918146580386,0.9797310279849514,glad/sft-model-ebc65f23:v0,
1318,train,new,train-sst2-i1318,0.0,4,2,0.9455,0.944862820974891,0.16770682798776704,0.04484622266115548,0.9864582826513566,0.9727314414783196,glad/sft-model-e8155a61:v0,
1319,train,new,train-sst2-i1319,0.0,4,2,0.949,0.9482921715361585,0.14810879577586014,0.04010645566224994,0.9872575374235716,0.9649670152040908,glad/sft-model-fc79eb83:v0,
1320,train,new,train-sst2-i1320,0.0,4,2,0.943,0.9421951249193774,0.18105335420745627,0.04662272824779391,0.9838283948815258,0.9753319813756123,glad/sft-model-2bec4a68:v0,
1321,train,new,train-sst2-i1321,0.0,4,2,0.9505,0.9498768565498418,0.17161911721930267,0.04265279957536097,0.9861617930877894,0.9750944588910059,glad/sft-model-4ea4448b:v0,
1322,train,new,train-sst2-i1322,0.0,4,2,0.946,0.9452243216184386,0.16858770098645987,0.0432086987349196,0.9853569632981398,0.9754308113004909,glad/sft-model-b4e42aa2:v0,
1323,train,new,train-sst2-i1323,0.0,4,2,0.947,0.9461858456589747,0.1530773288527161,0.04170544624088618,0.9873888037431681,0.9708450844995452,glad/sft-model-979843f7:v0,
1324,train,new,train-sst2-i1324,0.0,2,2,0.9515,0.9508894453064106,0.14254117839936498,0.03857922735082125,0.9888727720203053,0.9738536230889402,glad/sft-model-03f2412f:v0,
1325,train,new,train-sst2-i1325,0.0,2,2,0.9525,0.9518911220129767,0.15951458419547065,0.04011846336954797,0.9867674427090934,0.9764341901393315,glad/sft-model-c710e31c:v0,
1326,train,new,train-sst2-i1326,0.0,2,2,0.954,0.9534050288129121,0.13788586200649447,0.03792387258076115,0.9886725782124264,0.9684119700218962,glad/sft-model-fe3cd5e7:v0,
1327,train,new,train-sst2-i1327,0.0,2,2,0.95,0.9493298877657014,0.15565694545062064,0.041328946671236357,0.987214457743395,0.9748148607387868,glad/sft-model-fd855277:v0,
1328,train,new,train-sst2-i1328,0.0,2,2,0.953,0.9523700944997593,0.15121284370967875,0.03890365525049245,0.9885342164160951,0.9756710384239309,glad/sft-model-cc4be28f:v0,
1329,train,new,train-sst2-i1329,0.0,2,2,0.9475,0.9468390902801351,0.17400080705957302,0.044047224196666575,0.9868434656741109,0.9798475948545988,glad/sft-model-0011e18c:v0,
1330,train,new,train-sst2-i1330,0.0,2,2,0.953,0.9523700944997593,0.14473604595481634,0.037930135957606796,0.9887435329797759,0.9741079541227299,glad/sft-model-eead6e95:v0,
1331,train,new,train-sst2-i1331,0.0,2,2,0.946,0.9453015555629838,0.16053710494876783,0.04211207246337929,0.9874516493942491,0.9757451095989309,glad/sft-model-76e18105:v0,
1332,train,new,train-sst2-i1332,0.0,2,2,0.953,0.9523920946566711,0.1432764842855543,0.03719009446123967,0.9888149945668923,0.9751007324286618,glad/sft-model-f48ffbaa:v0,
1333,train,new,train-sst2-i1333,0.0,2,2,0.951,0.9503775358091905,0.1668138255839336,0.04167751327864485,0.9866904061045427,0.9790634530202674,glad/sft-model-375c925f:v0,
1334,train,new,train-sst2-i1334,0.0,2,2,0.95,0.9493762649605793,0.13643215637591083,0.037692602818855295,0.9878611597658087,0.960839811153246,glad/sft-model-85332172:v0,
1335,train,new,train-sst2-i1335,0.0,2,2,0.954,0.9534261637637329,0.16397649690062036,0.04060974315036033,0.9868693134822167,0.9797352500474421,glad/sft-model-7fdf8cb6:v0,
1336,train,new,train-sst2-i1336,0.0,2,2,0.951,0.9503775358091905,0.1475240702996261,0.03934471821051052,0.9880583126550868,0.9717560601385303,glad/sft-model-ab195ab6:v0,
1337,train,new,train-sst2-i1337,0.0,2,2,0.95,0.9493762649605793,0.16137111448748234,0.041629665963075525,0.9875155086848635,0.9789844259613402,glad/sft-model-1fb03205:v0,
1338,train,new,train-sst2-i1338,0.0,2,2,0.952,0.9513338085046197,0.14374601776797027,0.03873587882778797,0.9882524246257642,0.9718472058928521,glad/sft-model-cba7d8a3:v0,
1339,train,new,train-sst2-i1339,0.0,2,2,0.949,0.9484093385166774,0.1744509472024677,0.044070582507767964,0.9869610478600043,0.9809791169307022,glad/sft-model-4192712b:v0,
1340,train,new,train-sst2-i1340,0.0,2,2,0.958,0.9574170824415422,0.13387432118176013,0.035642901860219144,0.9889579177411245,0.9716714586913877,glad/sft-model-fb666d10:v0,
1341,train,new,train-sst2-i1341,0.0,2,2,0.948,0.9472782925466714,0.1706557065410813,0.04231167362281723,0.9871445166155791,0.9792565918068646,glad/sft-model-568a3c08:v0,
1342,train,new,train-sst2-i1342,0.0,1,2,0.954,0.9534469026503893,0.14075604691896917,0.03724120191534602,0.9893841531649882,0.9774331894430079,glad/sft-model-2f1fb23f:v0,
1343,train,new,train-sst2-i1343,0.0,1,2,0.95,0.9494209201143897,0.14767203363811168,0.0391515264140461,0.9883178043756792,0.9756387374710714,glad/sft-model-10706573:v0,
1344,train,new,train-sst2-i1344,0.0,1,2,0.956,0.9553998605232001,0.14312537206246254,0.03791399336362974,0.989340059845278,0.9791725617745562,glad/sft-model-18853225:v0,
1345,train,new,train-sst2-i1345,0.0,1,2,0.9505,0.9498307293877144,0.15944901491133617,0.04121159985263751,0.9878510233704731,0.9779786070784258,glad/sft-model-7e1bec76:v0,
1346,train,new,train-sst2-i1346,0.0,1,2,0.958,0.9574567654378763,0.1385043082354528,0.03615684225953299,0.9890020110608346,0.9755868871352936,glad/sft-model-7cba6ae3:v0,
1347,train,new,train-sst2-i1347,0.0,1,2,0.954,0.9534261637637329,0.14144507694535274,0.0377133273744084,0.9895574855252275,0.9773118564239952,glad/sft-model-f3df9582:v0,
1348,train,new,train-sst2-i1348,0.0,1,2,0.9525,0.9518577706245746,0.14343509622182252,0.03851824010154592,0.9890912113397881,0.976771443685128,glad/sft-model-62b7a65a:v0,
1349,train,new,train-sst2-i1349,0.0,1,2,0.9555,0.9548983324798646,0.14605264902076398,0.037842444620544334,0.9890836090432864,0.9781839609373927,glad/sft-model-cf474435:v0,
1350,train,new,train-sst2-i1350,0.0,1,2,0.9535,0.9528822748437705,0.1380746323408052,0.03706006993124844,0.9894687920660405,0.9728588416312928,glad/sft-model-91f352da:v0,
1351,train,new,train-sst2-i1351,0.0,1,2,0.9545,0.9538848118614345,0.1404853534688181,0.037281362314045774,0.9886867691658963,0.9726796571751274,glad/sft-model-a7db1d6c:v0,
1352,train,new,train-sst2-i1352,0.0,1,2,0.949,0.9483637902597909,0.15341105204512023,0.04084752245596636,0.9888225968633938,0.9772860772083983,glad/sft-model-b54a5a41:v0,
1353,train,new,train-sst2-i1353,0.0,1,2,0.9525,0.9518350222763022,0.144969531833271,0.037781666079763174,0.9893081301999708,0.9764831513687532,glad/sft-model-c5565f2b:v0,
1354,train,new,train-sst2-i1354,0.0,1,2,0.952,0.9513679782452756,0.14563335887994186,0.0392999440629377,0.9888575674273018,0.9738624036659875,glad/sft-model-4db16a77:v0,
1355,train,new,train-sst2-i1355,0.0,1,2,0.951,0.9503775358091905,0.15045336733227987,0.040026286169597296,0.9883289544105484,0.9770918071902174,glad/sft-model-47148e48:v0,
1356,train,new,train-sst2-i1356,0.0,1,2,0.9515,0.9507853915821203,0.14844844787203443,0.04005770306186859,0.9886963987414651,0.9763626831935249,glad/sft-model-4f40b3d0:v0,
1357,train,new,train-sst2-i1357,0.0,1,2,0.9535,0.9528490218073273,0.1556613108278267,0.040033303223326794,0.9883740613697918,0.9813161606629451,glad/sft-model-fdd4e991:v0,
1358,train,new,train-sst2-i1358,0.0,1,2,0.953,0.9523363310738726,0.15607042016451703,0.03984611819663792,0.9880963241375955,0.9806369899891785,glad/sft-model-ef6b3fe1:v0,
1359,train,new,train-sst2-i1359,0.0,1,2,0.9465,0.9457766469139944,0.1679270451327908,0.044202577805849304,0.9871744189818193,0.9771718312437365,glad/sft-model-e71e53c2:v0,
1360,train,new,train-sst2-i1360,0.0,1,3,0.947,0.9463021426458251,0.20171496636252362,0.045966915627105365,0.9863163731166575,0.986254252617869,glad/sft-model-800e450d:v0,
1361,train,new,train-sst2-i1361,0.0,1,3,0.9495,0.9488871440792968,0.19280905988616917,0.043708811843702816,0.9872230736794304,0.9876743217159529,glad/sft-model-f7fe846c:v0,
1362,train,new,train-sst2-i1362,0.0,1,3,0.946,0.9451567298786135,0.20025433540779483,0.0465583054151616,0.9865895489709531,0.9872532229565865,glad/sft-model-df7e112d:v0,
1363,train,new,train-sst2-i1363,0.0,1,3,0.9525,0.9518577706245746,0.17712891909229164,0.04188618902704348,0.9876087635219514,0.9851687646546321,glad/sft-model-0ad10828:v0,
1364,train,new,train-sst2-i1364,0.0,1,3,0.9465,0.9458018053064084,0.20356669156756374,0.045796645966479255,0.9859398060299389,0.9869019493732639,glad/sft-model-1fabf414:v0,
1365,train,new,train-sst2-i1365,0.0,1,3,0.951,0.950331662855382,0.19355276358469933,0.04321094090231817,0.9877268525276115,0.9879400989908288,glad/sft-model-74b96f6a:v0,
1366,train,new,train-sst2-i1366,0.0,1,3,0.95,0.9493988072286841,0.1795699581365709,0.04292290923450886,0.9875631497429409,0.9860836063820377,glad/sft-model-9b547275:v0,
1367,train,new,train-sst2-i1367,0.0,1,3,0.9455,0.9447887549383039,0.21338415061593724,0.04660586090196757,0.986392396081675,0.9892818252627932,glad/sft-model-e36a11c7:v0,
1368,train,new,train-sst2-i1368,0.0,1,3,0.9505,0.9498189299723168,0.18959966466828201,0.04343275839465031,0.9880826400038923,0.9868546139449408,glad/sft-model-986f250a:v0,
1369,train,new,train-sst2-i1369,0.0,1,3,0.9485,0.9477914119914003,0.2014973931066242,0.04439806399208012,0.9865637011628472,0.9864501963917114,glad/sft-model-ab8d0e1e:v0,
1370,train,new,train-sst2-i1370,0.0,1,3,0.9515,0.9508557060198467,0.20230283373574576,0.04257679989291592,0.9858850694951264,0.9876783480554263,glad/sft-model-ad185b02:v0,
1371,train,new,train-sst2-i1371,0.0,1,3,0.9505,0.9498307293877144,0.185671426161781,0.043417525082723896,0.9876214340161209,0.985849192653579,glad/sft-model-de39c36e:v0,
1372,train,new,train-sst2-i1372,0.0,1,3,0.9455,0.9448013926254154,0.20436347534533703,0.04671429958629877,0.9858222238440454,0.985612608542491,glad/sft-model-bbe1e64a:v0,
1373,train,new,train-sst2-i1373,0.0,1,3,0.9495,0.9488051709818586,0.21015107367869051,0.044621856459178,0.9859717356752461,0.9880821257319923,glad/sft-model-70a71603:v0,
1374,train,new,train-sst2-i1374,0.0,1,3,0.9535,0.9529146228195484,0.17055475245381085,0.040466195356260934,0.9882863815501386,0.98603109941805,glad/sft-model-64d4e61c:v0,
1375,train,new,train-sst2-i1375,0.0,1,3,0.9505,0.9498881214347487,0.18617671540316882,0.042694849501449084,0.9877075933764737,0.9877209093907791,glad/sft-model-8e1fb4b7:v0,
1376,train,new,train-sst2-i1376,0.0,1,3,0.9455,0.9447501350200256,0.19921334159050297,0.04526536977288372,0.9863163731166579,0.9863585191278382,glad/sft-model-65e2f86a:v0,
1377,train,new,train-sst2-i1377,0.0,1,3,0.9515,0.9509004826178851,0.19656874881892264,0.04431645740013663,0.9858308397800806,0.9882216552350531,glad/sft-model-fc75f60a:v0,
